Time-stamp,Atmospheric pressure (Bar),Accel_x,Accel_y,Accel_z,Temperature (°C),Unnamed:6,Unnamed:7
-26782.606364,nan,nan,-0.176,0.786,-0.162,nan,nan
-26782.625799,nan,nan,-0.116,0.762,-0.13,nan,nan
-26782.645233,nan,nan,-0.061,0.75,-0.085,nan,nan
-26782.664668,nan,nan,-0.041,0.782,-0.053,nan,nan
-26782.684103,nan,nan,-0.002,0.81,0.012,nan,nan
-26782.703537,nan,nan,0.006,0.798,0.04,nan,nan
-26782.722972,nan,nan,0.022,0.778,0.053,nan,nan
-26782.742406,nan,nan,0.057,0.77,0.097,nan,nan
-26782.761841,nan,nan,0.112,0.819,0.174,nan,nan
-26782.781275,nan,nan,0.152,0.891,0.259,nan,nan
-26782.80071,nan,nan,0.16,0.907,0.32,nan,nan
-26782.820145,nan,nan,0.018,0.899,0.377,nan,nan
-26782.839579,nan,nan,-0.006,0.831,0.372,nan,nan
-26782.859014,nan,nan,0.026,0.786,0.348,nan,nan
-26782.878448,nan,nan,0.065,0.794,0.344,nan,nan
-26782.897883,nan,nan,0.061,0.798,0.332,nan,nan
-26782.917317,nan,nan,0.037,0.839,0.389,nan,nan
-26782.936752,nan,nan,0.049,0.819,0.462,nan,nan
-26782.956187,nan,nan,0.105,0.71,0.466,nan,nan
-26782.975621,nan,nan,0.116,0.585,0.437,nan,nan
-26782.995056,nan,nan,0.148,0.524,0.498,nan,nan
-26783.01449,nan,nan,0.191,0.56,0.64,nan,nan
-26783.033925,nan,nan,0.152,0.657,0.781,nan,nan
-26783.053359,nan,nan,0.105,0.621,0.806,nan,nan
-26783.072794,nan,nan,0.112,0.56,0.793,nan,nan
-26783.092229,nan,nan,0.124,0.573,0.757,nan,nan
-26783.111663,nan,nan,0.128,0.565,0.741,nan,nan
-26783.131098,nan,nan,0.203,0.52,0.765,nan,nan
-26783.150532,nan,nan,0.172,0.524,0.838,nan,nan
-26783.169967,nan,nan,-0.108,0.661,0.798,nan,nan
-26783.189401,nan,nan,0.227,0.548,0.879,nan,nan
-26783.208836,nan,nan,0.207,0.302,0.838,nan,nan
-26783.228271,nan,nan,0.231,0.552,0.644,nan,nan
-26783.247705,nan,nan,0.357,0.56,0.368,nan,nan
-26783.26714,nan,nan,0.519,0.52,0.324,nan,nan
-26783.286574,nan,nan,0.499,0.645,0.482,nan,nan
-26783.306009,nan,nan,0.247,0.75,0.506,nan,nan
-26783.325443,nan,nan,0.377,0.496,0.555,nan,nan
-26783.344878,nan,nan,0.325,2.069,-0.0,nan,nan
-26783.364313,nan,nan,0.736,1.024,0.656,nan,nan
-26783.383747,nan,nan,0.732,0.915,0.636,nan,nan
-26783.403182,nan,nan,0.633,0.903,0.47,nan,nan
-26783.422616,nan,nan,0.609,0.714,0.34,nan,nan
-26783.442051,nan,nan,0.582,0.669,0.211,nan,nan
-26783.461485,nan,nan,0.491,0.593,0.393,nan,nan
-26783.48092,nan,nan,0.487,0.629,0.364,nan,nan
-26783.500354,nan,nan,0.377,0.815,0.421,nan,nan
-26783.519789,nan,nan,0.365,0.742,0.316,nan,nan
-26783.539224,nan,nan,0.483,0.685,0.267,nan,nan
-26783.558658,nan,nan,0.566,0.73,0.291,nan,nan
-26783.578093,nan,nan,0.562,0.673,0.312,nan,nan
-26783.597527,nan,nan,0.586,0.746,0.215,nan,nan
-26783.616962,nan,nan,0.519,0.718,0.231,nan,nan
-26783.636396,nan,nan,0.491,0.706,0.271,nan,nan
-26783.655831,nan,nan,0.42,0.911,0.117,nan,nan
-26783.675266,nan,nan,0.538,0.863,0.15,nan,nan
-26783.6947,nan,nan,0.57,0.98,0.174,nan,nan
-26783.714135,nan,nan,0.574,1.165,0.19,nan,nan
-26783.733569,nan,nan,0.653,1.048,0.308,nan,nan
-26783.753004,nan,nan,0.893,0.875,0.575,nan,nan
-26783.772438,nan,nan,0.783,0.81,0.215,nan,nan
-26783.791873,nan,nan,0.535,0.851,0.04,nan,nan
-26783.811308,nan,nan,0.495,0.778,0.121,nan,nan
-26783.830742,nan,nan,0.542,0.456,0.275,nan,nan
-26783.850177,nan,nan,0.554,0.206,0.332,nan,nan
-26783.869611,nan,nan,0.519,0.032,0.352,nan,nan
-26783.889046,nan,nan,0.523,-0.23,0.377,nan,nan
-26783.90848,nan,nan,0.333,-0.46,0.433,nan,nan
-26783.927915,nan,nan,0.369,-0.613,0.462,nan,nan
-26783.94735,nan,nan,0.649,-0.734,0.356,nan,nan
-26783.966784,nan,nan,0.669,-0.694,0.243,nan,nan
-26783.986219,nan,nan,0.546,-0.911,0.174,nan,nan
-26784.005653,nan,nan,0.436,-0.956,0.243,nan,nan
-26784.025088,nan,nan,0.83,-0.948,0.401,nan,nan
-26784.044522,nan,nan,1.079,-0.585,0.405,nan,nan
-26784.063957,nan,nan,0.574,-0.819,0.308,nan,nan
-26784.083392,nan,nan,0.471,-0.77,0.32,nan,nan
-26784.102826,nan,nan,0.59,-0.77,0.162,nan,nan
-26784.122261,nan,nan,0.609,-0.891,0.154,nan,nan
-26784.141695,nan,nan,0.582,-0.871,0.296,nan,nan
-26784.16113,nan,nan,0.574,-0.899,0.494,nan,nan
-26784.180564,nan,nan,0.247,-0.911,0.441,nan,nan
-26784.199999,nan,nan,0.42,-0.851,0.401,nan,nan
-26784.219434,nan,nan,0.306,-0.762,0.287,nan,nan
-26784.238868,nan,nan,0.68,-0.73,0.389,nan,nan
-26784.258303,nan,nan,0.582,-0.927,0.271,nan,nan
-26784.277737,nan,nan,0.302,-0.831,0.364,nan,nan
-26784.297172,nan,nan,0.345,-0.835,0.486,nan,nan
-26784.316606,nan,nan,0.538,-0.722,0.51,nan,nan
-26784.336041,nan,nan,0.499,-0.56,0.66,nan,nan
-26784.355476,nan,nan,0.594,-0.363,0.575,nan,nan
-26784.37491,nan,nan,0.653,-0.431,0.879,nan,nan
-26784.394345,nan,nan,0.803,-0.367,1.032,nan,nan
-26784.413779,nan,nan,0.602,-0.065,0.777,nan,nan
-26784.433214,nan,nan,0.708,0.004,0.704,nan,nan
-26784.452648,nan,nan,0.68,0.008,0.64,nan,nan
-26784.472083,nan,nan,0.582,-0.121,0.538,nan,nan
-26784.491518,nan,nan,0.558,-0.145,0.486,nan,nan
-26784.510952,nan,nan,0.554,-0.133,0.53,nan,nan
-26784.530387,nan,nan,0.59,-0.117,0.579,nan,nan
-26784.549821,nan,nan,0.613,-0.012,0.607,nan,nan
-26784.569256,nan,nan,0.712,0.028,0.737,nan,nan
-26784.58869,nan,nan,0.68,0.044,0.749,nan,nan
-26784.608125,nan,nan,0.645,0.121,0.668,nan,nan
-26784.62756,nan,nan,0.491,0.524,0.632,nan,nan
-26784.646994,nan,nan,0.657,0.52,0.692,nan,nan
-26784.666429,nan,nan,0.55,0.742,0.753,nan,nan
-26784.685863,nan,nan,0.7,0.698,0.781,nan,nan
-26784.705298,nan,nan,0.677,0.609,0.692,nan,nan
-26784.724732,nan,nan,0.897,0.028,0.793,nan,nan
-26784.744167,nan,nan,0.546,0.198,1.032,nan,nan
-26784.763602,nan,nan,0.925,0.238,1.134,nan,nan
-26784.783036,nan,nan,0.243,0.613,0.417,nan,nan
-26784.802471,nan,nan,-0.093,1.274,0.591,nan,nan
-26784.821905,nan,nan,0.779,0.665,0.976,nan,nan
-26784.84134,nan,nan,0.586,0.121,0.915,nan,nan
-26784.860774,nan,nan,0.471,0.226,0.668,nan,nan
-26784.880209,nan,nan,0.294,0.395,0.769,nan,nan
-26784.899644,nan,nan,0.207,0.512,0.785,nan,nan
-26784.919078,nan,nan,0.329,0.371,0.947,nan,nan
-26784.938513,nan,nan,0.483,0.464,0.919,nan,nan
-26784.957947,nan,nan,0.369,0.601,0.838,nan,nan
-26784.977382,nan,nan,0.247,0.431,0.696,nan,nan
-26784.996816,nan,nan,0.12,0.657,0.571,nan,nan
-26785.016251,nan,nan,0.01,0.629,0.773,nan,nan
-26785.035686,nan,nan,0.014,0.71,0.887,nan,nan
-26785.05512,nan,nan,-0.235,0.565,0.733,nan,nan
-26785.074555,nan,nan,0.018,0.52,0.781,nan,nan
-26785.093989,nan,nan,0.148,0.456,0.838,nan,nan
-26785.113424,nan,nan,0.14,0.565,0.793,nan,nan
-26785.132858,nan,nan,0.345,0.536,0.789,nan,nan
-26785.152293,nan,nan,0.057,0.524,0.806,nan,nan
-26785.171728,nan,nan,0.006,0.609,0.761,nan,nan
-26785.191162,nan,nan,-0.069,0.806,0.883,nan,nan
-26785.210597,nan,nan,-0.294,-0.238,-1.579,nan,nan
-26785.230031,nan,nan,0.31,0.286,2.83,nan,nan
-26785.249466,nan,nan,-0.274,0.484,0.87,nan,nan
-26785.2689,nan,nan,0.018,0.476,1.069,nan,nan
-26785.288335,nan,nan,-0.341,0.415,0.992,nan,nan
-26785.30777,nan,nan,-0.179,0.355,0.672,nan,nan
-26785.327204,nan,nan,-0.235,0.407,0.615,nan,nan
-26785.346639,nan,nan,-0.199,0.81,1.061,nan,nan
-26785.366073,nan,nan,-0.325,0.71,0.951,nan,nan
-26785.385508,nan,nan,-0.243,0.601,0.959,nan,nan
-26785.404942,nan,nan,-0.235,0.5,0.858,nan,nan
-26785.424377,nan,nan,0.093,0.774,0.421,nan,nan
-26785.443812,nan,nan,-0.183,0.94,0.895,nan,nan
-26785.463246,nan,nan,-0.254,0.927,0.846,nan,nan
-26785.482681,nan,nan,-0.306,0.25,1.182,nan,nan
-26785.502115,nan,nan,-0.302,0.214,1.534,nan,nan
-26785.52155,nan,nan,-0.168,-0.319,1.36,nan,nan
-26785.540984,nan,nan,-0.677,-0.012,0.777,nan,nan
-26785.560419,nan,nan,-0.061,-0.02,0.68,nan,nan
-26785.579854,nan,nan,0.061,-0.093,0.619,nan,nan
-26785.599288,nan,nan,-0.061,-0.089,0.636,nan,nan
-26785.618723,nan,nan,-0.199,-0.238,0.83,nan,nan
-26785.638157,nan,nan,-0.239,-0.419,1.008,nan,nan
-26785.657592,nan,nan,-0.262,-0.508,1.162,nan,nan
-26785.677026,nan,nan,-0.306,-0.577,1.19,nan,nan
-26785.696461,nan,nan,-0.393,-0.492,1.287,nan,nan
-26785.715896,nan,nan,-0.452,-0.371,1.279,nan,nan
-26785.73533,nan,nan,-0.46,-0.266,1.21,nan,nan
-26785.754765,nan,nan,-0.416,-0.165,1.13,nan,nan
-26785.774199,nan,nan,-0.404,-0.04,1.069,nan,nan
-26785.793634,nan,nan,-0.306,0.024,1.008,nan,nan
-26785.813068,nan,nan,-0.211,0.141,0.895,nan,nan
-26785.832503,nan,nan,-0.14,0.246,0.984,nan,nan
-26785.851937,nan,nan,-0.049,0.25,0.919,nan,nan
-26785.871372,nan,nan,0.041,0.149,0.911,nan,nan
-26785.890807,nan,nan,0.077,0.044,0.923,nan,nan
-26785.910241,nan,nan,0.247,-0.016,1.036,nan,nan
-26785.929676,nan,nan,0.546,-0.315,0.798,nan,nan
-26785.94911,nan,nan,0.562,-0.54,0.591,nan,nan
-26785.968545,nan,nan,0.941,-0.609,0.121,nan,nan
-26785.987979,nan,nan,0.89,-0.621,0.47,nan,nan
-26786.007414,nan,nan,0.578,-0.218,0.866,nan,nan
-26786.026849,nan,nan,0.578,-0.323,0.83,nan,nan
-26786.046283,nan,nan,0.625,-0.359,0.789,nan,nan
-26786.065718,nan,nan,0.511,-0.274,0.761,nan,nan
-26786.085152,nan,nan,0.499,-0.379,0.793,nan,nan
-26786.104587,nan,nan,0.625,-0.403,0.741,nan,nan
-26786.124021,nan,nan,0.732,-0.411,0.696,nan,nan
-26786.143456,nan,nan,0.724,-0.339,0.652,nan,nan
-26786.162891,nan,nan,0.692,-0.298,0.632,nan,nan
-26786.182325,nan,nan,0.7,-0.258,0.664,nan,nan
-26786.20176,nan,nan,0.688,-0.222,0.684,nan,nan
-26786.221194,nan,nan,0.688,-0.238,0.696,nan,nan
-26786.240629,nan,nan,0.688,-0.262,0.68,nan,nan
-26786.260063,nan,nan,0.696,-0.29,0.648,nan,nan
-26786.279498,nan,nan,0.712,-0.278,0.64,nan,nan
-26786.298933,nan,nan,0.708,-0.266,0.664,nan,nan
-26786.318367,nan,nan,0.696,-0.242,0.664,nan,nan
-26786.337802,nan,nan,0.732,-0.181,0.656,nan,nan
-26786.357236,nan,nan,0.677,-0.202,0.66,nan,nan
-26786.376671,nan,nan,0.696,-0.254,0.684,nan,nan
-26786.396105,nan,nan,0.716,-0.258,0.668,nan,nan
-26786.41554,nan,nan,0.72,-0.25,0.632,nan,nan
-26786.434975,nan,nan,0.724,-0.246,0.628,nan,nan
-26786.454409,nan,nan,0.696,-0.246,0.628,nan,nan
-26786.473844,nan,nan,0.696,-0.25,0.619,nan,nan
-26786.493278,nan,nan,0.732,-0.246,0.603,nan,nan
-26786.512713,nan,nan,0.775,-0.214,0.599,nan,nan
-26786.532147,nan,nan,0.787,-0.145,0.615,nan,nan
-26786.551582,nan,nan,0.787,-0.157,0.542,nan,nan
-26786.571017,nan,nan,0.854,-0.258,0.47,nan,nan
-26786.590451,nan,nan,0.819,-0.21,0.372,nan,nan
-26786.609886,nan,nan,0.799,-0.081,0.385,nan,nan
-26786.62932,nan,nan,0.799,-0.0,0.47,nan,nan
-26786.648755,nan,nan,0.917,0.125,0.656,nan,nan
-26786.668189,nan,nan,0.759,0.097,0.964,nan,nan
-26786.687624,nan,nan,0.933,-0.431,0.409,nan,nan
-26786.707059,nan,nan,1.043,-0.27,0.603,nan,nan
-26786.726493,nan,nan,0.846,-0.625,0.413,nan,nan
-26786.745928,nan,nan,0.921,-0.347,0.377,nan,nan
-26786.765362,nan,nan,0.68,-0.254,0.259,nan,nan
-26786.784797,nan,nan,0.633,-0.246,0.538,nan,nan
-26786.804231,nan,nan,0.621,-0.327,0.506,nan,nan
-26786.823666,nan,nan,0.807,-0.315,0.571,nan,nan
-26786.843101,nan,nan,0.759,-0.274,0.636,nan,nan
-26786.862535,nan,nan,0.815,-0.298,0.619,nan,nan
-26786.88197,nan,nan,1.024,-0.569,-0.024,nan,nan
-26786.901404,nan,nan,0.803,-0.121,0.113,nan,nan
-26786.920839,nan,nan,0.838,-0.105,0.024,nan,nan
-26786.940273,nan,nan,0.83,-0.335,0.271,nan,nan
-26786.959708,nan,nan,0.89,-0.532,0.413,nan,nan
-26786.979143,nan,nan,0.826,-0.468,0.356,nan,nan
-26786.998577,nan,nan,0.763,-0.335,0.279,nan,nan
-26787.018012,nan,nan,0.815,-0.31,0.049,nan,nan
-26787.037446,nan,nan,0.759,-0.319,0.077,nan,nan
-26787.056881,nan,nan,0.929,-0.452,0.263,nan,nan
-26787.076315,nan,nan,1.154,-0.923,0.15,nan,nan
-26787.09575,nan,nan,0.712,-0.286,-0.227,nan,nan
-26787.115185,nan,nan,0.771,0.496,-0.049,nan,nan
-26787.134619,nan,nan,0.925,-0.274,0.17,nan,nan
-26787.154054,nan,nan,0.815,-0.56,0.312,nan,nan
-26787.173488,nan,nan,0.838,-0.278,0.073,nan,nan
-26787.192923,nan,nan,0.897,-0.21,-0.061,nan,nan
-26787.212357,nan,nan,0.945,-0.242,-0.02,nan,nan
-26787.231792,nan,nan,0.905,-0.302,0.008,nan,nan
-26787.251227,nan,nan,0.905,-0.27,0.032,nan,nan
-26787.270661,nan,nan,0.83,-0.294,-0.016,nan,nan
-26787.290096,nan,nan,0.748,-0.319,-0.024,nan,nan
-26787.30953,nan,nan,0.901,-0.319,0.081,nan,nan
-26787.328965,nan,nan,1.035,-0.222,0.231,nan,nan
-26787.348399,nan,nan,0.779,-0.185,0.287,nan,nan
-26787.367834,nan,nan,0.961,-0.423,-0.093,nan,nan
-26787.387269,nan,nan,0.972,-0.387,0.146,nan,nan
-26787.406703,nan,nan,0.85,-0.448,0.154,nan,nan
-26787.426138,nan,nan,0.696,-0.5,0.057,nan,nan
-26787.445572,nan,nan,0.736,-0.468,0.105,nan,nan
-26787.465007,nan,nan,0.909,-0.347,0.085,nan,nan
-26787.484441,nan,nan,0.949,-0.44,0.279,nan,nan
-26787.503876,nan,nan,0.842,-0.504,0.194,nan,nan
-26787.523311,nan,nan,0.692,-0.339,0.198,nan,nan
-26787.542745,nan,nan,0.98,-0.19,0.117,nan,nan
-26787.56218,nan,nan,0.976,-0.363,0.215,nan,nan
-26787.581614,nan,nan,0.759,-0.492,0.287,nan,nan
-26787.601049,nan,nan,0.937,-0.403,0.105,nan,nan
-26787.620483,nan,nan,1.083,-0.274,0.081,nan,nan
-26787.639918,nan,nan,0.925,-0.315,0.138,nan,nan
-26787.659353,nan,nan,0.791,-0.302,0.154,nan,nan
-26787.678787,nan,nan,0.542,-0.331,-0.057,nan,nan
-26787.698222,nan,nan,0.68,-0.319,-0.024,nan,nan
-26787.717656,nan,nan,0.613,-0.403,-0.069,nan,nan
-26787.737091,nan,nan,0.452,-0.641,0.012,nan,nan
-26787.756525,nan,nan,0.653,-0.552,0.032,nan,nan
-26787.77596,nan,nan,0.767,-0.444,0.045,nan,nan
-26787.795395,nan,nan,0.976,-0.242,0.036,nan,nan
-26787.814829,nan,nan,1.229,-0.258,0.077,nan,nan
-26787.834264,nan,nan,1.347,-0.302,0.053,nan,nan
-26787.853698,nan,nan,1.126,-0.101,-0.142,nan,nan
-26787.873133,nan,nan,1.189,-0.327,0.158,nan,nan
-26787.892567,nan,nan,0.862,-0.415,0.061,nan,nan
-26787.912002,nan,nan,0.771,-0.419,0.113,nan,nan
-26787.931437,nan,nan,0.74,-0.597,0.255,nan,nan
-26787.950871,nan,nan,0.554,-0.548,-0.061,nan,nan
-26787.970306,nan,nan,0.546,-0.577,-0.045,nan,nan
-26787.98974,nan,nan,0.562,-0.633,-0.028,nan,nan
-26788.009175,nan,nan,0.527,-0.798,-0.174,nan,nan
-26788.028609,nan,nan,0.953,-0.669,0.158,nan,nan
-26788.048044,nan,nan,0.874,-0.649,-0.069,nan,nan
-26788.067479,nan,nan,0.791,-0.29,-0.397,nan,nan
-26788.086913,nan,nan,1.13,-0.133,0.178,nan,nan
-26788.106348,nan,nan,0.751,-0.609,-0.15,nan,nan
-26788.125782,nan,nan,0.479,-0.444,-0.174,nan,nan
-26788.145217,nan,nan,0.744,-0.435,0.19,nan,nan
-26788.164651,nan,nan,0.834,-0.552,0.101,nan,nan
-26788.184086,nan,nan,0.751,-0.516,-0.032,nan,nan
-26788.203521,nan,nan,0.807,-0.665,0.202,nan,nan
-26788.222955,nan,nan,0.799,-0.641,0.182,nan,nan
-26788.24239,nan,nan,0.803,-0.573,0.085,nan,nan
-26788.261824,nan,nan,0.803,-0.552,0.061,nan,nan
-26788.281259,nan,nan,0.258,-0.69,0.004,nan,nan
-26788.300693,nan,nan,0.657,-0.798,0.154,nan,nan
-26788.320128,nan,nan,0.708,-0.673,0.178,nan,nan
-26788.339563,nan,nan,0.673,-1.052,0.336,nan,nan
-26788.358997,nan,nan,0.783,-0.863,0.243,nan,nan
-26788.378432,nan,nan,1.075,-0.48,0.053,nan,nan
-26788.397866,nan,nan,0.787,-0.548,0.073,nan,nan
-26788.417301,nan,nan,0.566,-0.524,-0.028,nan,nan
-26788.436735,nan,nan,0.531,-0.577,0.02,nan,nan
-26788.45617,nan,nan,0.665,-0.448,0.028,nan,nan
-26788.475604,nan,nan,0.606,-0.552,0.069,nan,nan
-26788.495039,nan,nan,0.55,-0.665,0.085,nan,nan
-26788.514474,nan,nan,0.428,-0.726,-0.097,nan,nan
-26788.533908,nan,nan,-0.456,-0.661,-0.206,nan,nan
-26788.553343,nan,nan,0.456,-0.565,-0.061,nan,nan
-26788.572777,nan,nan,1.201,-0.754,0.704,nan,nan
-26788.592212,nan,nan,1.367,-1.093,0.692,nan,nan
-26788.611646,nan,nan,1.087,-0.984,0.433,nan,nan
-26788.631081,nan,nan,0.333,-0.875,0.053,nan,nan
-26788.650516,nan,nan,0.361,-0.258,-0.089,nan,nan
-26788.66995,nan,nan,0.779,-0.169,0.061,nan,nan
-26788.689385,nan,nan,0.909,-0.327,0.348,nan,nan
-26788.708819,nan,nan,0.933,-0.685,0.64,nan,nan
-26788.728254,nan,nan,0.74,-0.75,0.441,nan,nan
-26788.747688,nan,nan,0.661,-0.746,0.296,nan,nan
-26788.767123,nan,nan,0.444,-0.819,0.105,nan,nan
-26788.786558,nan,nan,-0.684,-1.149,-1.842,nan,nan
-26788.805992,nan,nan,1.442,-0.129,0.992,nan,nan
-26788.825427,nan,nan,1.067,-1.085,0.87,nan,nan
-26788.844861,nan,nan,0.306,-1.302,0.255,nan,nan
-26788.864296,nan,nan,0.282,-1.069,0.344,nan,nan
-26788.88373,nan,nan,0.684,-0.855,0.538,nan,nan
-26788.903165,nan,nan,0.783,-0.484,0.312,nan,nan
-26788.9226,nan,nan,0.677,-0.282,0.134,nan,nan
-26788.942034,nan,nan,0.736,-0.222,0.174,nan,nan
-26788.961469,nan,nan,0.657,-0.375,0.089,nan,nan
-26788.980903,nan,nan,0.617,-0.504,0.154,nan,nan
-26789.000338,nan,nan,0.732,-0.492,0.283,nan,nan
-26789.019772,nan,nan,0.771,-0.512,0.109,nan,nan
-26789.039207,nan,nan,1.063,-0.306,0.312,nan,nan
-26789.058642,nan,nan,1.241,-0.117,0.138,nan,nan
-26789.078076,nan,nan,1.15,-0.363,0.158,nan,nan
-26789.097511,nan,nan,0.929,0.073,0.741,nan,nan
-26789.116945,nan,nan,0.882,-0.573,1.077,nan,nan
-26789.13638,nan,nan,0.621,-0.323,1.283,nan,nan
-26789.155814,nan,nan,0.771,-0.27,1.186,nan,nan
-26789.175249,nan,nan,0.452,-0.44,1.121,nan,nan
-26789.194684,nan,nan,0.495,-0.512,1.344,nan,nan
-26789.214118,nan,nan,0.179,-0.101,0.931,nan,nan
-26789.233553,nan,nan,0.053,0.02,0.502,nan,nan
-26789.252987,nan,nan,0.061,-0.234,0.324,nan,nan
-26789.272422,nan,nan,0.16,-0.411,1.223,nan,nan
-26789.291856,nan,nan,-0.199,-0.407,0.534,nan,nan
-26789.311291,nan,nan,-0.053,-0.222,0.583,nan,nan
-26789.330726,nan,nan,0.049,-0.069,0.688,nan,nan
-26789.35016,nan,nan,0.191,-0.024,0.66,nan,nan
-26789.369595,nan,nan,0.535,-0.181,0.822,nan,nan
-26789.389029,nan,nan,0.937,-0.548,1.976,nan,nan
-26789.408464,nan,nan,0.089,-0.274,0.862,nan,nan
-26789.427898,nan,nan,0.069,-0.028,0.996,nan,nan
-26789.447333,nan,nan,0.365,-0.456,1.065,nan,nan
-26789.466768,nan,nan,0.124,-0.492,0.887,nan,nan
-26789.486202,nan,nan,0.365,-0.427,0.947,nan,nan
-26789.505637,nan,nan,0.176,-0.181,1.223,nan,nan
-26789.525071,nan,nan,0.002,-0.117,1.332,nan,nan
-26789.544506,nan,nan,-0.16,-0.31,1.077,nan,nan
-26789.56394,nan,nan,-0.179,-0.617,1.134,nan,nan
-26789.583375,nan,nan,-0.112,-0.448,0.988,nan,nan
-26789.60281,nan,nan,0.081,-0.319,0.968,nan,nan
-26789.622244,nan,nan,-0.085,-0.472,0.874,nan,nan
-26789.641679,nan,nan,-0.337,-0.621,0.81,nan,nan
-26789.661113,nan,nan,-0.128,-0.476,0.793,nan,nan
-26789.680548,nan,nan,0.081,-0.395,0.769,nan,nan
-26789.699982,nan,nan,0.187,-0.27,0.741,nan,nan
-26789.719417,nan,nan,0.235,0.423,0.449,nan,nan
-26789.738852,nan,nan,-0.16,-0.996,1.097,nan,nan
-26789.758286,nan,nan,-0.144,-0.569,1.972,nan,nan
-26789.777721,nan,nan,-0.168,-0.605,1.996,nan,nan
-26789.797155,nan,nan,-0.014,-0.641,0.959,nan,nan
-26789.81659,nan,nan,-0.026,-0.597,0.332,nan,nan
-26789.836024,nan,nan,-0.022,-0.48,0.267,nan,nan
-26789.855459,nan,nan,0.037,-0.448,0.482,nan,nan
-26789.874894,nan,nan,0.014,-0.544,0.822,nan,nan
-26789.894328,nan,nan,0.101,-0.435,1.198,nan,nan
-26789.913763,nan,nan,0.239,-0.383,1.259,nan,nan
-26789.933197,nan,nan,0.333,-0.355,1.154,nan,nan
-26789.952632,nan,nan,0.105,-0.444,1.259,nan,nan
-26789.972066,nan,nan,0.373,-0.371,0.725,nan,nan
-26789.991501,nan,nan,0.44,-0.419,0.385,nan,nan
-26790.010936,nan,nan,0.302,-0.395,0.393,nan,nan
-26790.03037,nan,nan,0.136,-0.194,0.579,nan,nan
-26790.049805,nan,nan,-0.022,-0.016,0.789,nan,nan
-26790.069239,nan,nan,0.112,0.012,1.069,nan,nan
-26790.088674,nan,nan,0.278,0.085,1.324,nan,nan
-26790.108108,nan,nan,0.369,0.161,1.401,nan,nan
-26790.127543,nan,nan,0.42,0.113,1.401,nan,nan
-26790.146978,nan,nan,0.452,0.06,1.3,nan,nan
-26790.166412,nan,nan,0.499,0.008,1.13,nan,nan
-26790.185847,nan,nan,0.4,0.077,0.951,nan,nan
-26790.205281,nan,nan,0.373,-0.0,0.862,nan,nan
-26790.224716,nan,nan,0.361,-0.036,0.777,nan,nan
-26790.24415,nan,nan,0.286,-0.173,0.717,nan,nan
-26790.263585,nan,nan,0.247,-0.125,0.785,nan,nan
-26790.28302,nan,nan,0.321,-0.129,0.887,nan,nan
-26790.302454,nan,nan,0.381,-0.032,0.895,nan,nan
-26790.321889,nan,nan,0.44,0.085,0.935,nan,nan
-26790.341323,nan,nan,0.538,0.181,1.0,nan,nan
-26790.360758,nan,nan,0.503,0.133,0.984,nan,nan
-26790.380192,nan,nan,0.349,0.169,0.992,nan,nan
-26790.399627,nan,nan,0.432,-0.105,0.964,nan,nan
-26790.419062,nan,nan,0.215,-0.036,1.004,nan,nan
-26790.438496,nan,nan,0.321,-0.097,0.988,nan,nan
-26790.457931,nan,nan,0.325,-0.06,0.846,nan,nan
-26790.477365,nan,nan,0.318,-0.024,0.919,nan,nan
-26790.4968,nan,nan,0.239,-0.073,1.028,nan,nan
-26790.516234,nan,nan,0.531,0.105,0.959,nan,nan
-26790.535669,nan,nan,0.258,0.21,0.704,nan,nan
-26790.555104,nan,nan,0.408,0.077,1.016,nan,nan
-26790.574538,nan,nan,0.412,0.113,1.045,nan,nan
-26790.593973,nan,nan,0.475,0.181,1.045,nan,nan
-26790.613407,nan,nan,0.542,0.21,0.992,nan,nan
-26790.632842,nan,nan,0.582,0.153,0.899,nan,nan
-26790.652276,nan,nan,0.629,0.266,0.713,nan,nan
-26790.671711,nan,nan,0.4,-0.012,0.798,nan,nan
-26790.691146,nan,nan,0.14,0.137,1.012,nan,nan
-26790.71058,nan,nan,0.199,0.258,1.032,nan,nan
-26790.730015,nan,nan,0.247,0.141,1.061,nan,nan
-26790.749449,nan,nan,0.254,0.105,1.077,nan,nan
-26790.768884,nan,nan,0.254,0.052,1.049,nan,nan
-26790.788318,nan,nan,0.215,0.056,1.049,nan,nan
-26790.807753,nan,nan,0.207,0.044,1.036,nan,nan
-26790.827188,nan,nan,0.29,0.032,0.959,nan,nan
-26790.846622,nan,nan,0.349,0.069,0.895,nan,nan
-26790.866057,nan,nan,0.369,0.129,0.907,nan,nan
-26790.885491,nan,nan,0.436,0.218,0.919,nan,nan
-26790.904926,nan,nan,0.515,0.27,0.887,nan,nan
-26790.92436,nan,nan,0.538,0.294,0.887,nan,nan
-26790.943795,nan,nan,0.452,0.254,0.911,nan,nan
-26790.963229,nan,nan,0.448,0.23,0.879,nan,nan
-26790.982664,nan,nan,0.44,0.202,0.83,nan,nan
-26791.002099,nan,nan,0.274,0.117,0.854,nan,nan
-26791.021533,nan,nan,0.089,0.052,0.899,nan,nan
-26791.040968,nan,nan,0.404,-0.028,0.903,nan,nan
-26791.060402,nan,nan,0.325,0.121,1.061,nan,nan
-26791.079837,nan,nan,0.31,0.065,0.984,nan,nan
